grad_norm,loss,loss_q1,loss_q2,loss_q3,mse,mse_q1,mse_q2,mse_q3,samples,step,vb,vb_q1,vb_q2,vb_q3,loss_q0,mse_q0,vb_q0
0.0787187908592519,0.0018932604521978646,0.0012210800600264014,0.00020060353963344821,8.229496897376308e-05,0.0018410776683595031,0.0012120445478811031,0.00019879215396940712,8.130872361909818e-05,1190847,170120,5.218281808083703e-05,9.035502469285146e-06,1.8113873153424717e-06,9.86245154041064e-07,0.007009180247162779,0.006780035832586387,0.0002291442782734521
0.08648870415537675,0.00251349768077489,0.0006578834502513267,0.00018581380411180563,7.462539559293708e-05,0.002429451627540402,0.0006529775048627264,0.0001841412534607419,7.371677532897922e-05,1190917,170130,8.404604457155074e-05,4.905941042662478e-06,1.6725511594965312e-06,9.086195094906461e-07,0.008279256053930638,0.007977403920928116,0.0003018521774241602
0.0749632745217313,0.0019459942122921348,0.0009595058337949655,0.00023293889935303014,6.882408836515554e-05,0.0018929545243736357,0.0009523861346465042,0.00023088149901013822,6.796743010844305e-05,1190987,170140,5.3039572139823574e-05,7.119701288448756e-06,2.057399973409701e-06,8.566577654229542e-07,0.006015035201256212,0.005828793356685263,0.00018624179047994977
0.09350164834387555,0.0023872370162280276,0.0009852939459960906,0.00024497875856468445,7.19361264297428e-05,0.002217073275824077,0.000977891602087766,0.00024280708857986612,7.101811691730592e-05,1191057,170150,0.00017016373451497204,7.402345030034969e-06,2.171672451822815e-06,9.180097208627558e-07,0.007317427831003443,0.0067302667826879764,0.0005871611253496667
0.0938607303335383,0.002649335574824363,0.0009299881886153551,0.0002096839876578409,6.792393270932902e-05,0.0024929032835643737,0.0009231260135913125,0.00020775193543693814,6.706851557034743e-05,1191127,170160,0.00015643226065549236,6.862173275014636e-06,1.9320525920567674e-06,8.554176118154414e-07,0.009350260163450407,0.008749738917686045,0.000600521373245202
0.14355208383563178,0.0033316641580313443,0.0009120080270804465,0.00031508940883213655,6.487905642750453e-05,0.003111059960792773,0.0009052142821019517,0.00031243096552013107,6.405120246413658e-05,1191197,170170,0.0002206042650186646,6.793742306854257e-06,2.658442485881095e-06,8.278539566805087e-07,0.011619279762574784,0.01077192006373985,0.000847359656240264
0.19762734896564607,0.012977905821753666,0.0008311732081518345,0.0002662663225944723,6.701492768317823e-05,0.003959393163677305,0.0008249194866306532,0.00026389060642233956,6.616761857003438e-05,1191267,170180,0.009018513165938203,6.253729512697164e-06,2.3757151489513085e-06,8.473090026149698e-07,0.05225437377606902,0.015128990306573756,0.037125384463198484
0.24320018523342585,0.003888033496332355,0.001063349183015008,0.00022609146193038518,7.101623317187963e-05,0.003499004989862443,0.0010555179922246477,0.00022408489743005097,7.011029495818851e-05,1191337,170190,0.0003890284650879039,7.831182844913403e-06,2.0065653056159744e-06,9.059384031691783e-07,0.01896389330235811,0.016884717606724452,0.002079175521710288
0.11580458268094122,0.0023931704054120932,0.0008518365181149228,0.00018700973834546113,7.07631816112553e-05,0.0023081431048922246,0.0008454268850312617,0.00018527238650924778,6.987346819187225e-05,1191407,170200,8.502740629410254e-05,6.40963139630912e-06,1.7373528180542053e-06,8.897140659769321e-07,0.0061728213549940856,0.005931288469582796,0.0002415328712762251
0.15655914988454925,0.003188302903436125,0.0009640646728387635,0.0001832080918327186,7.328437209253025e-05,0.0028039572032867,0.000956881866191647,0.0001815019991640425,7.235108387249056e-05,1191477,170210,0.00038434549287558184,7.182809797866088e-06,1.7060911390713458e-06,9.332885753110531e-07,0.01136006422004559,0.009873888545876576,0.001486175558360022
0.14594827503643482,0.0025174344133120034,0.001201842264789674,0.00019287844805235396,7.266301145136822e-05,0.002416307694511488,0.0011929867501344735,0.00019114118913421405,7.174751616340862e-05,1191547,170220,0.00010112676336575535,8.855516916305027e-06,1.7372594486784822e-06,9.154951742727592e-07,0.008795265464440866,0.008391137467697263,0.0004041279141400831
0.1888574716096995,0.00367564003681764,0.0009316396214725341,0.00020535679201808912,8.136916912917514e-05,0.003425270947627723,0.0009248184146332172,0.0002035051256825682,8.039102303882829e-05,1191617,170230,0.00025036911756615154,6.821214008275145e-06,1.8516659376170235e-06,9.781470396319495e-07,0.011303107326273765,0.010476055211343226,0.0008270521107728458
0.20381199474205627,0.0029939582964289,0.0009082972036493528,0.00022941712981824262,6.502670529538162e-05,0.0028840077779022978,0.0009015347831235784,0.00022741846735768305,6.417769841123921e-05,1191687,170240,0.00010995055174589652,6.762418049927673e-06,1.9986634050348166e-06,8.490077367937106e-07,0.008597265839026395,0.008254793065134438,0.00034247267583189313
0.3103732594796753,0.005223750532604755,0.0008522823886273222,0.00023483083714381792,7.338992721391455e-05,0.004190393810858949,0.0008460002993362851,0.00023277984258708204,7.24794044799637e-05,1191757,170250,0.0010333562404184703,6.2820889626083144e-06,2.0509965850123994e-06,9.105229992201203e-07,0.01912635867483914,0.015117146766796295,0.004009211931790762
0.11546505343548084,0.0012935931750689634,0.0010570708589511923,0.0001717113152742112,7.308442550508874e-05,0.0012684508983511478,0.0010491806635400283,0.0001701325510272427,7.21486441920127e-05,1191827,170260,2.514227491019483e-05,7.890203431770718e-06,1.5787637454088646e-06,9.357808830432275e-07,0.006481006927788258,0.006325627549085767,0.0001553793164930539
0.10064628987269379,0.0014026777673279867,0.0009238042446668256,0.00022492839399581918,7.693197418727019e-05,0.0013741349452175199,0.000916988194512669,0.0002229834460125018,7.59658796596341e-05,1191897,170270,2.8542826930788576e-05,6.816058623826393e-06,1.9449493256965625e-06,9.660941178898006e-07,0.005764685875664538,0.005625208481573141,0.00013947738758501006
0.06802406518845097,0.001261905740830116,0.0009249358399150275,0.000217224666322671,7.053646822896555e-05,0.0012458757526474075,0.0009181532581957678,0.0002153095310159887,6.96298716320598e-05,1191967,170280,1.6029975972742248e-05,6.782580173118428e-06,1.915135722076509e-06,9.065964867716048e-07,0.005206379645432416,0.005132836486714389,7.354311548204771e-05
0.3158777524277618,0.0036351907387142997,0.0006908896091198057,0.00024672836540654924,7.821008108768856e-05,0.0028426303950254807,0.0006857977545893702,0.00024457140777182457,7.725264921369357e-05,1192037,170290,0.0007925603853095708,5.091855583534771e-06,2.156958786751299e-06,9.574321458548305e-07,0.018141283788001884,0.013885275532419864,0.004256007704358265
0.0836277832573595,0.001557428401429206,0.0009079356139409355,0.00019861344943902537,7.21620622483131e-05,0.0015393965120892971,0.0009012502850964665,0.0001968150992814282,7.125612146888959e-05,1192107,170300,1.8031906392934616e-05,6.685328821731674e-06,1.79834764615159e-06,9.059408631927861e-07,0.0043652721913531424,0.004310695582535118,5.4576604134126684e-05
0.0859294164291333,0.0015650985995307564,0.0009114194981520995,0.0001702737559646587,7.632763890796924e-05,0.001542028260882944,0.0009046375460457058,0.00016873202805393645,7.536506336691672e-05,1192177,170310,2.307037989339733e-05,6.781939714528561e-06,1.541729027528216e-06,9.625761769882502e-07,0.005130153697203188,0.00504558443037026,8.456924083207815e-05
0.44504274202327415,0.012578454034519385,0.0012115939830740295,0.00024412173843302298,7.274298720100584e-05,0.004285746175446548,0.0012026492118214565,0.00024191696829802827,7.180022172785053e-05,1192247,170320,0.008292708737121755,8.944765265065751e-06,2.2047721927265234e-06,9.427654238910085e-07,0.04281721435254439,0.013802356959786266,0.029014857068568746
0.2512737109024011,0.004042607833980583,0.0014083624368400446,0.00019861913487720476,7.473159516498874e-05,0.0038243115413933992,0.0013976439950056374,0.00019682191271352132,7.377472502412277e-05,1192317,170330,0.00021829631732543932,1.0718444822746926e-05,1.7972221426303062e-06,9.56870145238589e-07,0.011599555226933699,0.010941088068015548,0.0006584672920998063
0.33499494315997425,0.0029692890486330724,0.0009660825100062149,0.00027128878199229276,7.818399189134309e-05,0.002218957924924325,0.0009589281703700265,0.0002689265846648986,7.719008707291714e-05,1192387,170340,0.0007503312266635475,7.154340058453575e-06,2.362197408599189e-06,9.939055222015926e-07,0.013008756272029132,0.009271684826152133,0.003737071413395046
0.1970784617203354,0.002002406513202004,0.0007994903388190203,0.00021738981995440555,7.963662331652209e-05,0.0018753793781797867,0.000793518923076234,0.00021542412578128277,7.86343650058067e-05,1192457,170350,0.00012702703418199235,5.97141259909815e-06,1.9656954663105358e-06,1.0022583722957281e-06,0.007765115417229633,0.007184901492049296,0.0005802139106284208
0.2691558656313423,0.004107663809554652,0.0009389663303552782,0.00021235461887651277,8.34440536931177e-05,0.0034296122219529936,0.000932008803111354,0.00021040709301208457,8.24133961071746e-05,1192527,170360,0.0006780518075061085,6.95751784381795e-06,1.9475251159898712e-06,1.0306580085615795e-06,0.016576789559621826,0.013621517340652645,0.002955272177189272
0.2861584167412209,0.004847650695592166,0.0008055034494544897,0.0002201897368649952,6.999098013693585e-05,0.004125744896009564,0.0007994699278949864,0.00021826127228380827,6.909044077474388e-05,1192597,170370,0.0007219056747999276,6.0335157235790075e-06,1.9284641176944624e-06,9.005392058725192e-07,0.013950179406927657,0.011759513670214166,0.0021906658641218323
0.11844874145722932,0.0028334783739410343,0.0011521172384484945,0.00021681457510567276,6.704404998648292e-05,0.002753883774857968,0.0011435070824946326,0.00021484956196218268,6.620369313168339e-05,1192667,170380,7.959460704114463e-05,8.61015283750449e-06,1.9650134078119665e-06,8.403561537306812e-07,0.009634196198829968,0.009335676951903023,0.00029851911434282863
0.14535019871948984,0.002772932086372748,0.0009131507800442965,0.00016374612508419285,7.144572832897357e-05,0.002604990208055824,0.0009064092300832272,0.00016220062098000194,7.051975166847881e-05,1192737,170390,0.0001679419421179773,6.7415532985900675e-06,1.5455022397266779e-06,9.259765138985562e-07,0.00806852127028502,0.007540304014004173,0.0005282171690520375
0.3776449854210994,0.012678568391129377,0.0009277935867430644,0.00024328881363544489,7.188013346008535e-05,0.0032834535217261874,0.0009210017044097188,0.0002411133759778749,7.096334527225487e-05,1192807,170400,0.00939511428531432,6.791886920609614e-06,2.17543542646581e-06,9.16787999213656e-07,0.07195582118583843,0.017166890689016626,0.054788928658884586
0.21135775901995685,0.002830123889725655,0.000727943484283363,0.00023721671804148505,7.779578342759874e-05,0.0026166275871219113,0.0007225263478984644,0.0002351240300892019,7.684460069867784e-05,1192877,170410,0.00021349642724999285,5.417134888021893e-06,2.0926888318602942e-06,9.511836317281396e-07,0.011198502616025511,0.010274045744154135,0.0009244567741006906
0.11909072422091022,0.002509222424123436,0.0008379440129685559,0.00018248879799405887,7.407644785844778e-05,0.0024331631255336108,0.0008316967011380354,0.00018080197575424484,7.313257575493909e-05,1192947,170420,7.605941200381495e-05,6.247320195478477e-06,1.6868237651124218e-06,9.438723944132266e-07,0.0071034303189001285,0.0068684680154547095,0.00023496235660951987
0.15688457095192604,0.003754439699696377,0.0008095200156436904,0.00022670129555990573,7.881396082024473e-05,0.0034103334124665706,0.0008035167171756792,0.0002246263029519469,7.783023102092557e-05,1193017,170430,0.0003441061453941075,6.003296127399903e-06,2.0749905260686315e-06,9.837295953516062e-07,0.012204093328909947,0.011007320764474571,0.0011967725174599762
0.2136761618766938,0.004041251889429986,0.0007424272314113166,0.00025237088729309937,6.877399258276758e-05,0.0034356109332293267,0.0007369328065708812,0.0002501311706013936,6.79119676836611e-05,1193087,170440,0.000605640699950527,5.494425506315435e-06,2.2397173557403054e-06,8.620258464967871e-07,0.013995255662226362,0.01177127034967079,0.0022239851934596363
0.1467141695057611,0.0031459526682738213,0.0010796160010310512,0.00022220888554742982,6.634530697791728e-05,0.0029048129916191094,0.0010713583841505977,0.00022024334016764035,6.550467172500623e-05,1193157,170450,0.00024113979038702378,8.25763623247945e-06,1.965543503956724e-06,8.406356942834782e-07,0.009294712243982676,0.008533442731608044,0.0007612696411921534
0.09845953703979207,0.0023390611400827765,0.0007290110423989397,0.00021950985530183012,7.002398642190895e-05,0.0022493839613161983,0.0007236078320267169,0.00021753102191723883,6.915431046817342e-05,1193227,170460,8.967730104814109e-05,5.403209492645768e-06,1.9788330016461644e-06,8.696755692065327e-07,0.009634798342206825,0.009226640635946144,0.00040815784180570823
0.18198718209206782,0.004327217146055773,0.0010435960197355597,0.00022462287161033605,6.894061193128841e-05,0.003901696694083512,0.0010358896906836894,0.00022267001731961502,6.806009979401198e-05,1193297,170470,0.00042552047943900106,7.706324407763531e-06,1.9528555583292467e-06,8.805111456745685e-07,0.01318668303567739,0.011777858000381714,0.0014088248734056143
0.15818609434493455,0.0036716199159855024,0.0010802969282897384,0.00016191537406484713,7.007418523579347e-05,0.003379281552042812,0.0010722230179357882,0.00016041876961025991,6.917885127079087e-05,1193367,170480,0.00029233841835321075,8.073901438508887e-06,1.4966042840569571e-06,8.953340876647225e-07,0.01453535542532336,0.013268522539874539,0.0012668329322309548
0.1518106363605231,0.0025590760691557076,0.0008821045274897997,0.0002088916235152283,6.960204550790985e-05,0.002409477517358028,0.0008755959214694384,0.0002070567984446825,6.872742340098793e-05,1193437,170490,0.00014959864286083756,6.508602862393469e-06,1.8348239052556892e-06,8.746220634534171e-07,0.008354312489054312,0.00781165329911011,0.0005426591054090656
0.1346592329521051,0.002556924143573269,0.0008801632204614136,0.00021880276108277025,7.86701782393114e-05,0.0024575338291469963,0.0008736171723631699,0.00021682869616294437,7.771098147107599e-05,1193507,170500,9.939029373526863e-05,6.546047437777381e-06,1.974065796161994e-06,9.591981590043966e-07,0.0071225258447653195,0.006814263173675334,0.00030826258315838374
0.17782147215674307,0.004703998207696714,0.0009553215550113235,0.0002084467118947941,7.729591425231774e-05,0.0040586198563687505,0.0009482420809945324,0.00020657749792007962,7.633311929566844e-05,1193577,170510,0.0006453784279983665,7.0794659450257305e-06,1.8692149659216284e-06,9.62794864278749e-07,0.014064674522325567,0.012018406149846585,0.0020462685546259636
0.13125259985931054,0.001823124077054672,0.0008517566175214597,0.00021016615016075473,6.876491897855883e-05,0.0017704537982353942,0.0008454841708953609,0.0002082798513583839,6.78869875324987e-05,1193647,170520,5.267025235298206e-05,6.272460261413926e-06,1.8862970553830864e-06,8.779317894891392e-07,0.007279181534734864,0.007043368648737669,0.00023581289315188767
0.22761811822694497,0.005139014520682394,0.0007484682469761797,0.00015734007101855243,6.615563906962053e-05,0.004211933864280581,0.0007429409888572991,0.00015584884095005687,6.531656072183978e-05,1193717,170530,0.000927080820656556,5.527247123739341e-06,1.4912298553326762e-06,8.390784557832377e-07,0.013286311058506656,0.010794770268078607,0.0024915407500954562
0.15602931963695124,0.0030014293210115285,0.0008546646883284362,0.00021680984855265706,7.51617235437152e-05,0.002772513512172736,0.0008483805310485573,0.00021487054118551896,7.419412538313607e-05,1193787,170540,0.00022891574586765274,6.284150989207168e-06,1.9393081629459626e-06,9.675985889348989e-07,0.013876469564690653,0.012741428916342558,0.0011350407366990107
0.0879527182888826,0.0020334112574346363,0.0014637305474025197,0.00020015745285490997,7.56267957816211e-05,0.001987443002872169,0.0014528098094160672,0.00019832263533317015,7.465973394573667e-05,1193857,170550,4.596841367856541e-05,1.0920753504706227e-05,1.8348176297422468e-06,9.67061938202581e-07,0.007195108360610903,0.006998563573385279,0.00019654475969825092
0.1146032063550502,0.0030993500869954003,0.0008277750647931289,0.00018760987165334977,6.51468177238712e-05,0.002902398124570027,0.0008216043424909004,0.00018591643617439426,6.428039123420604e-05,1193927,170560,0.00019695208570738034,6.170714143011606e-06,1.6934353323593213e-06,8.664255062740267e-07,0.012747753504663704,0.011842062246675293,0.0009056911837736456
0.10131773576125981,0.0028308269960689355,0.0009587716107489542,0.0002092750575301532,6.831691416664398e-05,0.0025709603884024545,0.0009516331614577212,0.00020745348248103832,6.743656513208407e-05,1193997,170570,0.000259866677276932,7.1384483817382716e-06,1.8215755936149715e-06,8.803490878506183e-07,0.011594210704788565,0.01039426396600902,0.0011999467939555566
0.07374939942422311,0.0010696767800254749,0.0008441935985020417,0.00021903858281870333,7.262070314883364e-05,0.0010399592865724117,0.0008379185866728864,0.000217099868341056,7.170642600292065e-05,1194067,170580,2.9717494658143548e-05,6.275011494782281e-06,1.9387149387107965e-06,9.142761294189019e-07,0.005930831759340234,0.005719091639750533,0.00021174014465133142
0.12474524574533856,0.003093004832044244,0.0008771231417388964,0.0002594046357747478,6.411083878072746e-05,0.002910520107252523,0.000870667905676075,0.0002571946276778666,6.327419139458524e-05,1194137,170590,0.00018248465428314376,6.4552357217609015e-06,2.2100072631777336e-06,8.366471453936196e-07,0.009787057386711241,0.009156539489049464,0.0006305178784259623
0.13334778102991537,0.003564725152682513,0.0009395595188834703,0.0002657481116544017,7.192858320195227e-05,0.0034308907168451694,0.0009326450308435597,0.0002634733810897588,7.100802904460581e-05,1194207,170600,0.00013383429529767454,6.914477467034885e-06,2.274728845965429e-06,9.205534894363154e-07,0.009442318910732866,0.009072078797034915,0.0003702401283771907
0.11660749945978502,0.0025935309968190268,0.0008978030673461035,0.000200407326561757,7.2027280516017e-05,0.0019253552542068063,0.0008911783672654285,0.00019860503967860356,7.111597127125908e-05,1194277,170610,0.0006681756951593343,6.624703421319001e-06,1.8022849482909248e-06,9.113097184530892e-07,0.012566818157210946,0.008980440459429072,0.0035863776809212417
0.08148133990326142,0.0018875239737099036,0.0007235598798918848,0.00018534280388848856,7.252699379023397e-05,0.0017513599363155662,0.0007181955022840864,0.0001836209110199259,7.163339311470432e-05,1194347,170620,0.00013616400510727542,5.364375877232103e-06,1.7218931571523383e-06,8.936001757812542e-07,0.007663499160359302,0.007037426445943612,0.0006260726751861511
0.09025975414748356,0.001951933265081607,0.0008088369643138276,0.00024143980200668527,7.814636658374432e-05,0.0019047578505706042,0.0008027673604720758,0.00023936569674073584,7.719828334467657e-05,1194417,170630,4.717547849395487e-05,6.06961447417797e-06,2.074102959730745e-06,9.480830969592221e-07,0.008811566996603057,0.008571188019302033,0.0002403789296574989
0.08839593455776164,0.002066524708061479,0.0009302354625945624,0.0001886183014167251,6.424873679540777e-05,0.0020083795221580657,0.0009232700764326951,0.00018687366675640947,6.342572091585571e-05,1194487,170640,5.814517319322477e-05,6.965398046514356e-06,1.744632873808205e-06,8.230160066138042e-07,0.006711076264955887,0.0065042877287947035,0.0002067885854175027
0.1040162129236212,0.0035376000974792986,0.001155781030926543,0.0001813480998144338,7.095546179163435e-05,0.0033191440510563553,0.0011472467886051165,0.00017965487418941366,7.008009817903206e-05,1194557,170650,0.00021845615578968138,8.53422977797891e-06,1.693224338563787e-06,8.753638734132812e-07,0.0104141260698353,0.009725832036400045,0.0006882939070981757
0.10655400162905077,0.0034072016656864434,0.0010358861909480765,0.00020793652447537167,7.117140332757986e-05,0.0031592609971994538,0.0010282876152944353,0.00020608341628758353,7.029413921242981e-05,1194627,170660,0.00024794060402655315,7.598570407805839e-06,1.8531081309447472e-06,8.772643316963997e-07,0.011535795497413917,0.010630459138682408,0.0009053363217294406
0.16937857333290574,0.0036182397103402767,0.0008498650329949503,0.00023765755904605612,7.049246691860303e-05,0.0030623352911788963,0.0008436230709776282,0.00023558792963740416,6.960917397962128e-05,1194697,170670,0.0005559042524964753,6.241961459223107e-06,2.069629101697501e-06,8.832924328046268e-07,0.008573976041848907,0.007188069131059037,0.0013859067940822053
0.10246706711352166,0.003100673097651452,0.0008201202454074518,0.00019591741703847864,6.473229344313343e-05,0.0029822593205608428,0.00081402124305896,0.00019415844786528722,6.389573172782548e-05,1194767,170680,0.00011841362527320598,6.098992201941654e-06,1.758969169847713e-06,8.365623405855634e-07,0.01049628418159524,0.010067525711890896,0.00042875835525161453
0.08700023751073561,0.002747264946810901,0.0009449152069129537,0.00017497325193529067,6.874566091797671e-05,0.0026660272735171023,0.0009378434057764123,0.0001733502327911801,6.789258511092227e-05,1194837,170690,8.12378360933508e-05,7.071797989211566e-06,1.6230191291517834e-06,8.530748888146122e-07,0.008954577295011597,0.00866455847618023,0.0002900187691442337
0.05728986931981177,0.0016119818028528243,0.0008023462432902305,0.0001708430440885422,7.583393770411411e-05,0.0015847067537833935,0.0007964324454819276,0.00016924151486819033,7.489128386493706e-05,1194907,170700,2.7274958267753387e-05,5.913792992115222e-06,1.6015295827287446e-06,9.42652925622107e-07,0.005077329697087409,0.00498064512309308,9.66845568149842e-05
0.2209883628753435,0.004303026480192784,0.0008251703288156671,0.00018389520361476266,7.211958230376089e-05,0.003424800773791503,0.0008190607061676149,0.0001822374962059604,7.121810368617943e-05,1194977,170710,0.0008782256388030873,6.109626683935078e-06,1.6577071814286426e-06,9.014779196705705e-07,0.016735264671939042,0.013127075354157783,0.003608189246412675
0.11372479934851416,0.0023267837124876676,0.0009003887637792263,0.00015564953929769168,7.508998662940162e-05,0.00223611406981945,0.0008937688338953782,0.00015418445247249976,7.414036450167519e-05,1195047,170720,9.066955444723137e-05,6.619934912818922e-06,1.4650868760518755e-06,9.496228382691437e-07,0.007177982153370976,0.006868322216905654,0.00030965991645643954
0.16891285972652625,0.0034599589009303602,0.001131595226858432,0.00022105781245045363,7.35345220164163e-05,0.003252122685080394,0.0011231492564547805,0.00021907457339693793,7.260257225425449e-05,1195117,170730,0.00020783613590538152,8.445974344795102e-06,1.9832393576280083e-06,9.319486025560763e-07,0.00880266707856208,0.008227752931416036,0.0005749142079002924
0.1094248605314182,0.0026232895907014613,0.0010433123728338007,0.00021664432961188138,6.907787587806524e-05,0.0025417740107513964,0.0010354849429050875,0.00021469754301506327,6.821030183346012e-05,1195187,170740,8.151554779942672e-05,7.827444505892346e-06,1.9467861456234914e-06,8.675732949825488e-07,0.008013954164925965,0.007737945887492968,0.00027600821722444384
0.09089201094048809,0.002331522095482796,0.0013584913588905085,0.00018375000217929485,6.711876519078104e-05,0.002294249745318666,0.0013484936910875451,0.00018206103275241768,6.625285347511705e-05,1195257,170750,3.727239409272443e-05,9.997666211347678e-06,1.6889690425073024e-06,8.659118337233779e-07,0.0059238896501483404,0.005822124279802666,0.00010176542915966515
0.27408755550174924,0.004692021885421128,0.0011939759919187053,0.00019300902931718156,7.151175741455517e-05,0.004115821048617364,0.0011850218797917478,0.00019127850003618126,7.065023770943903e-05,1195327,170760,0.0005762006959685095,8.954091413215794e-06,1.730529970700445e-06,8.615193223704409e-07,0.01502970922738313,0.013023904920555652,0.0020058042831806234
0.17053478151196275,0.0031051240686792874,0.0010391968495572328,0.00020055144486832432,6.633463858128784e-05,0.0026819709746632725,0.0010314885955515576,0.0001987412295420654,6.55041694699321e-05,1195397,170770,0.0004231530760080204,7.708244910728272e-06,1.8102167132383328e-06,8.304684702882998e-07,0.009564840357052162,0.008093936246586964,0.0014709040786328837
0.10069767577793486,0.00260115988785401,0.000981857095612213,0.0002449840172226283,7.325669833914039e-05,0.002491891485988162,0.0009745351172750817,0.00024283620506240463,7.236611484338276e-05,1195467,170780,0.0001092682625994712,7.321972539102715e-06,2.147810546502014e-06,8.905840125159805e-07,0.00951995127252303,0.009056371767655945,0.0004635794946921123
0.08121173061208349,0.0022841234575025735,0.000866688002133742,0.00024867190746590494,7.045847115268071e-05,0.0021958213066682218,0.0008602906840250773,0.00024648270598845565,6.958303996585667e-05,1195537,170790,8.830212759676216e-05,6.3973309352149946e-06,2.18920067027284e-06,8.754310119212067e-07,0.009201478267398974,0.008801059417116144,0.00040041890958188257
0.08009408359865043,0.002162130174110644,0.0007339311472605917,0.0002192713842592447,6.705394650149778e-05,0.0021003439091145993,0.000728469262442862,0.00021731212588125154,6.619829606885714e-05,1195607,170800,6.178623311825503e-05,5.461892199794723e-06,1.959256929981884e-06,8.556507130682198e-07,0.006436579627916217,0.006236910725766351,0.00019966890652410387
