grad_norm,loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,samples,step,vb,vb_q0,vb_q1,vb_q2,vb_q3
3.917990316297,1.0226175785064697,1.0344958305358887,1.010536551475525,1.0080969333648682,1.018100917339325,1.001800775527954,1.0001061360041301,1.0029923915863037,0.9999651908874512,1.0046642422676086,7,0,0.020816897973418236,0.03438971672827999,0.0075441221706569195,0.008131739683449268,0.013436631765216589
4.457867829706306,1.0135004639625549,1.0223716497421262,1.0055989861488344,1.008146720273154,1.0117311850190158,0.9991500377655029,1.0000825095176693,0.9982874433199564,0.998859350170408,0.9987558759748936,77,10,0.014350431691855191,0.022289156876504426,0.007311539755513272,0.009287360989089524,0.012975318008102478
4.374504604231023,1.013844859600067,1.0255966278222892,1.005864828824997,1.0061238432923951,1.009800338745117,0.9977508008480072,0.9983871968892902,0.9983621418476105,0.997024692595005,0.9972272634506225,147,20,0.016094039753079416,0.027209434765749246,0.007502672122791409,0.009099162843388813,0.012573078740388155
4.553801501386005,1.017340898513794,1.050252836942673,1.0025514923036098,1.002324048429727,1.0072662432988484,0.9950303554534912,0.9971868872642518,0.9952417984604836,0.9928159192204475,0.9944144984086355,217,30,0.022310504876077178,0.05306594171561302,0.007309695472940803,0.009508126822765917,0.012851739405757854
4.527339790553565,1.007042694091797,1.0184958447580754,0.9996801755007574,1.0006262730149662,1.0047977933516872,0.9935220420360565,0.9968200688776764,0.9923607636900509,0.9912672393462237,0.992154006774609,287,40,0.013520646933466197,0.02167577185141652,0.007319401977035928,0.009359025232055604,0.012643785789035834
4.7661425741496375,1.0055674552917482,1.026186767965555,0.998616207213629,0.9974607334417456,1.0026847869157791,0.99169442653656,0.9976635612547398,0.9912579229899815,0.9882949310190537,0.9899100139737128,357,50,0.013873003423213959,0.02852320484817028,0.007358283868857792,0.009165804833173752,0.012774765957146883
4.884586321600236,1.0002509891986846,1.0112201255910538,0.9952260620064206,0.9968872303548066,0.9986956467231114,0.9891674399375916,0.9939503599615657,0.9880006710688275,0.9879590843034827,0.9864576409260432,427,60,0.011083523277193308,0.017269780092379623,0.007225379891072711,0.008928148116430511,0.012238006806001065
4.726487007991189,1.0162242233753205,1.0732378771430569,0.9940623497962953,0.9955854205524222,0.9964070982403226,0.9877405405044555,0.9923831224441528,0.9867577457427978,0.986007571220398,0.9839425683021545,497,70,0.028483712207525966,0.0808547532774116,0.0073046120069921025,0.009577845606733772,0.012464526730279129
5.079557786868513,0.9959737360477448,1.0049754427029534,0.9915241698424021,0.9931387305259705,0.9972294833925035,0.985411012172699,0.990812613413884,0.9842088719209036,0.983965936161223,0.9843977259265051,567,80,0.010562753584235907,0.014162838315734496,0.007315303380083706,0.009172794364747548,0.01283175932864348
5.0392343122335035,0.9941074371337891,1.0109168382791371,0.9879379868507385,0.988966357140314,0.993249277273814,0.9819744348526,0.9887686692751371,0.9805789232254027,0.9797710918244862,0.9809684725034805,637,90,0.012132991850376128,0.022148171332306586,0.007359057975312073,0.009195262832301003,0.01228079887195712
4.945635810306071,0.9940204858779907,1.0123753337299122,0.9870561361312866,0.9872687309980394,0.9905776580174763,0.9804673135280608,0.9858807816224938,0.9797921909226311,0.9784155160188674,0.9778777639071147,707,100,0.013553160894662141,0.026494557339259806,0.007263942880349026,0.008853217074647545,0.012699895786742367
4.968914707014285,0.9895735919475555,1.0053959829466685,0.9840865929921468,0.9855812928255865,0.9881097634633382,0.9782979488372803,0.985826036759785,0.9768818716208141,0.9763551740085379,0.9757391015688579,777,110,0.011275666393339632,0.01956994858171258,0.0072047259309329075,0.009226118104861066,0.012370658727983633
4.899820661156055,0.9902479708194732,1.012426365824307,0.9816939234733582,0.9824531078338623,0.9855172514915467,0.976480895280838,0.9860839878811556,0.9744556821309603,0.9730793023109436,0.9730216105779013,847,120,0.01376710534095764,0.02634238794117289,0.007238239730493381,0.009373805020004514,0.012495630917449796
4.897712623481885,0.9879532754421234,1.0116555234965159,0.9781217694282532,0.978914717833201,0.9833145588636398,0.9740279912948608,0.9845347123987536,0.9708880384763082,0.9699525237083435,0.9711200296878815,917,130,0.013925282750278711,0.027120815918726084,0.007233729244520268,0.008962194280078014,0.01219452288933098
5.090170277657785,0.9813654243946075,0.9937258323033651,0.9767109404007593,0.9771707829307106,0.9811946111066001,0.9709544241428376,0.9787796179453532,0.9694547851880392,0.9678851050489089,0.9688679150172641,987,140,0.010411012358963486,0.01494620520000657,0.007256153136646995,0.009285675252185148,0.012326684115188462
4.816909766960224,1.0038062930107117,1.0620644429455635,0.9739002542836326,0.9750328093767165,0.9772074360113877,0.9701102018356323,0.9786673058634218,0.9668427109718323,0.9656533360481262,0.9653460337565495,1057,150,0.0336961111985147,0.08339713789198709,0.007057545972721918,0.009379477356560528,0.011861405836848112
5.140119232963391,0.9947445929050446,1.0614180179203256,0.9702884629368781,0.9719103083891028,0.9770460814237595,0.9661877810955047,0.9743200400296379,0.9631713815033436,0.9627875159768499,0.9645784974098205,1127,160,0.02855683183297515,0.0870979799724677,0.007117082452168687,0.009122794165330772,0.0124675827100873
5.017155020464399,0.977266949415207,0.9950876176357268,0.9682939966519674,0.9697918494542442,0.9726351627281733,0.9639219880104065,0.9719500303268432,0.9611190756162008,0.9607049737657818,0.9602817126682827,1197,170,0.013344973884522915,0.023137573944404726,0.007174922060221434,0.009086876176297663,0.01235345857484
5.0204105545704385,0.9777497947216034,0.9956192200382552,0.9658910198645159,0.9678832117248984,0.9704891906844245,0.9625624358654022,0.9698628957072892,0.9587451327930797,0.9593071586945477,0.958235631386439,1267,180,0.015187335945665839,0.025756326814492542,0.007145875980230895,0.008576059029163684,0.012253556710978353
5.029127974355691,0.982172590494156,1.016226375644857,0.964610604863418,0.9665851039545877,0.9690203110376994,0.9599606454372406,0.9658382697538895,0.9574674085566872,0.9578324002879007,0.9564844210942585,1337,190,0.022211936675012107,0.05038811249489135,0.007143196282222083,0.00875270360016397,0.012535892240703105
5.197045584116848,0.9860085189342499,1.0985872795184453,0.9597428232431411,0.9615070968866347,0.9662988944487138,0.9558667480945587,0.9688035051027936,0.9527564704418182,0.9525303728878496,0.954064198515632,1407,200,0.03014175798743963,0.12978377107841274,0.006986348726786673,0.00897671736311167,0.012234694282100963
5.21939651751381,0.9637704133987427,0.9797794103622437,0.9582675397396088,0.9588306380642785,0.9622971094571627,0.952977168560028,0.9615108966827393,0.9511734743913013,0.9499977231025696,0.9505856403937709,1477,210,0.010793242417275906,0.018268520819644137,0.007094064455789825,0.008832914107996555,0.011711470137995022
5.0553853457264,0.9673151016235352,0.9973957108126746,0.9553370442655351,0.9548845221014584,0.9605780839920044,0.9511891007423399,0.9620205296410455,0.9483320911725365,0.9459452523904688,0.947989334078396,1547,220,0.016125982906669382,0.035375184664088816,0.0070049421758287475,0.008939272258430721,0.012588757254621562
5.091383833418858,0.9784861207008362,1.0274264035017595,0.953514507838658,0.9534994177520276,0.9563543831600863,0.9488098561763764,0.9565914843393407,0.9465189703873226,0.9448196291923523,0.9439236907397999,1617,230,0.02967627374455334,0.07083492078210998,0.006995532528630325,0.008679793449118733,0.012430692146367887
5.2106793970847685,0.9565718948841094,0.97038330634435,0.9492769078774885,0.9496146440505981,0.9549138654362072,0.9447988569736481,0.9517001197451638,0.9423217421228237,0.9404636733233929,0.942883469841697,1687,240,0.011773007875308394,0.018683191233625013,0.006955164273015476,0.009150973928626627,0.012030389837243341
5.261832920059909,0.9525996446609497,0.9641149222850798,0.9462917923927308,0.9463741183280945,0.9515117891132832,0.9415207684040069,0.9480680108070373,0.9393369197845459,0.937960370590812,0.939611829817295,1757,250,0.011078881798312068,0.016046900441870092,0.0069548676721751706,0.008413751438064013,0.011899962031748146
5.22162227892072,0.9588597297668457,1.0018553882837296,0.9429930540231558,0.9456469702720643,0.9494004845619203,0.9391566634178161,0.9473927877843379,0.9360050788292519,0.9366079950332643,0.9374633617699146,1827,260,0.019703052099794147,0.05446259761811236,0.006987980996760038,0.009038972817361351,0.01193712028907612
5.137855901492154,0.9553432941436768,0.9964776845539317,0.9400855236583284,0.9425689544942644,0.9438897266107447,0.9366880893707275,0.9473568867234622,0.9332102172904544,0.9339019424385494,0.9326516670339247,1897,270,0.018655175156891347,0.04912080122705767,0.006875305307201213,0.00866700804585384,0.011238057056770607
5.29007694703865,0.9442222893238067,0.9534097843699985,0.9382616169750692,0.940767221591052,0.9436290671950894,0.9330507159233093,0.9371876186794706,0.9313779175281525,0.9318652012768913,0.931600765178078,1967,280,0.011171574890613555,0.01622215940410064,0.0068836942373309284,0.00890202447772026,0.012028305007046776
5.187084606805694,0.9450226128101349,0.9669423037105137,0.9346691630780696,0.9371617091329474,0.9403434851590324,0.9313199639320373,0.9402210546864403,0.9278474375605583,0.9285504441512259,0.9282587871832007,2037,290,0.013702627923339605,0.026721247394258775,0.0068217274092603475,0.008611262677923628,0.012084694743594705
5.311201868684374,0.9362218797206879,0.943729916039635,0.9328839873012743,0.9321981072425845,0.9377819070449241,0.9264102160930634,0.9306688168469597,0.9260320694823014,0.9237592418988544,0.9256759698574359,2107,300,0.009811690263450145,0.01306109776829972,0.006851915564191969,0.008438857649231241,0.012105939623254996
5.135197465292822,0.9481308817863464,0.9957056608464983,0.9287694011415754,0.9318610046591077,0.935073270517237,0.9264342486858369,0.9371757639778985,0.9219382320131574,0.9232742530958992,0.9232169845524958,2177,310,0.0216966288164258,0.058529886080779955,0.006831170813668342,0.008586756086775234,0.011856284102096278
5.1140501243248675,0.9542597949504852,1.0246109491900393,0.9275158293106978,0.927792019314236,0.9289093241095543,0.922759997844696,0.9325808914084184,0.9206515410367181,0.9191423091623518,0.9174076467752456,2247,320,0.03149979477748275,0.09203005314951665,0.006864287205697859,0.008649712506060801,0.011501676519401371
5.211272037908065,0.9458643198013306,0.9939650041716439,0.9238513003696095,0.9255691078992991,0.9271505049296788,0.9187116920948029,0.9237769615082514,0.916998641057448,0.9166997029231145,0.915673839194434,2317,330,0.02715261662378907,0.07018804656607765,0.006852656327696009,0.00886941350136812,0.011476661610816204
5.211418656440976,0.926862233877182,0.9437755478752982,0.9207554161548615,0.9193997708233922,0.9234389029443263,0.9144346058368683,0.9215375284353892,0.9139837239469801,0.9109770276329731,0.9115923456847668,2387,340,0.012427619751542806,0.02223802026775148,0.006771693006157875,0.008422739507461136,0.011846563778817655
5.140580265550627,0.9342785477638245,0.9850835762917995,0.9169930934906005,0.9186991214752197,0.9209488928318026,0.9130387604236603,0.9238287508487701,0.9102091868718465,0.9104263226191203,0.9092465440432229,2457,350,0.02123977737501264,0.0612548342323862,0.006783909847338992,0.008272800004730622,0.011702347740841407
5.198026802473199,0.921809995174408,0.9455470641454061,0.913908993655985,0.9145017967504613,0.9181851372122765,0.9093862771987915,0.919295807679494,0.9071421271020716,0.9062626221600699,0.9065003916621209,2527,360,0.012423739954829215,0.026251241192221643,0.006766859547827731,0.008239191189846569,0.01168474880978465
5.299903367203796,0.9141368091106415,0.9258735775947571,0.909849339723587,0.9124390742053154,0.9138674885034561,0.9042072236537934,0.909551197832281,0.9031021803617476,0.9037406496379686,0.9025850817561152,2597,370,0.009929592628031973,0.0163223726505583,0.006747158546932042,0.008698421712640837,0.011282404302619394
5.144371396265122,0.9173182547092439,0.9337508380413055,0.9067337953526041,0.9101313501596451,0.9148694506058326,0.9044596433639527,0.9110548171130093,0.9000382760296698,0.9018581857283909,0.903522110902346,2667,380,0.012858608737587927,0.02269601047208363,0.006695520962871935,0.008273163810372353,0.011347338127402158
5.185456904613919,0.9140016198158264,0.9487407406171163,0.9039365210031208,0.9067475311458112,0.9092376698618349,0.9004977762699128,0.9132424543301265,0.8972755952885276,0.8983752056956291,0.8979866478754126,2737,390,0.013503824267536402,0.03549828314377616,0.006660928018391132,0.00837232344201766,0.011251018666054895
5.258128132273645,0.9066377699375153,0.9134745240211485,0.90269564305033,0.9031169027090071,0.9077354981785729,0.8962203383445739,0.8984563151995342,0.8960609180586678,0.8947534322738644,0.896126389503479,2807,400,0.01041742553934455,0.015018211149921018,0.006634728983044624,0.008363459655083717,0.011609104639362725
5.185858291563892,0.9034859478473664,0.9116178800662357,0.8972221583127976,0.9001015052199364,0.9019116103649139,0.8929249882698057,0.896734947959582,0.8906539678573606,0.8915847018361089,0.8904672265052797,2877,410,0.010560955945402385,0.01488293701549992,0.006568188732489943,0.008516798669006675,0.011444385815411807
5.156881825201264,0.9038328051567075,0.9183334112167358,0.8957203209400177,0.897744666446339,0.9006511819990057,0.8914912462234497,0.8973078163046586,0.8891664206981659,0.8894815228202128,0.8892251221757186,2947,420,0.012341565731912852,0.02102559515716214,0.006553895538672805,0.00826314189047976,0.011426063156441641
5.2005685471008425,0.8975919127464295,0.906817356745402,0.8923322558403015,0.8935672215053014,0.8979667387902736,0.8867396950721741,0.889721539285448,0.8857200064442374,0.8852974431855338,0.8860489763319492,3017,430,0.010852220095694065,0.01709581720125344,0.006612246475097808,0.008269788065393056,0.011917763040401042
5.174776307354892,0.8963167250156402,0.9126497395336629,0.8882037669420242,0.89112279481358,0.8959678374230862,0.8843791961669922,0.8896187357604503,0.8817370653152465,0.8826987478468151,0.8843326605856419,3087,440,0.011937512177973985,0.02303100706194527,0.006466703815385698,0.008424043293214506,0.011635177826974546
5.232628794257363,0.8900355994701385,0.8989640799435703,0.8859859014812267,0.888971202513751,0.8898974346077961,0.880241596698761,0.8841794349930503,0.8794383469380831,0.8805437894428477,0.878798334494881,3157,450,0.009793999092653395,0.01478464897214012,0.006547555572500354,0.008427409866057774,0.011099097318947317
4.995425402921521,0.9101982355117798,1.0007454355557759,0.882617936892943,0.8853683074315389,0.8898979226748148,0.8827113270759583,0.9030785878499349,0.8761006837541407,0.8772723211182488,0.8785663286844889,3227,460,0.027486916538327934,0.09766685034458836,0.006517257012257523,0.008095986080459423,0.011331599578261376
5.211822516934396,0.8836439728736878,0.8884912063093745,0.8788725909064798,0.8825871288776397,0.8848842941224575,0.8741320729255676,0.876055195051081,0.8723412857336157,0.8744761675596235,0.8735611252486704,3297,470,0.009511915314942599,0.012436013531816358,0.006531295311801573,0.008110959990881381,0.011323161539621651
5.127226467694509,0.8842998027801514,0.8959734385663815,0.8768719037373861,0.8787985849380495,0.8815581961111587,0.8721631109714508,0.8754703348333185,0.8705252607663472,0.8707789349555969,0.8704809492284601,3367,480,0.012136697489768268,0.02050310553220863,0.0063466329205160345,0.008019647020846607,0.011077245612713425
5.179599563595309,0.8783751666545867,0.8827945213568837,0.8754788448936062,0.8745901031153541,0.8797113299369812,0.8683369994163512,0.8689716709287543,0.8689947002812436,0.8668150646345955,0.868156419859992,3437,490,0.010038170497864485,0.013822854864165974,0.006484139588122305,0.007775035320914217,0.01155491835541195
5.18613404398679,0.874775230884552,0.8762969531511006,0.8724970925937999,0.872961254680858,0.8759483124898825,0.8646489500999451,0.862754291609714,0.8661367080428384,0.865255429464228,0.8650542057078818,3507,500,0.010126264113932845,0.013542660242436746,0.006360388953577389,0.007705833598533098,0.01089410633658585
5.068244517412734,0.8877209305763244,0.9529974699020386,0.8680450401522898,0.8697191843619714,0.8721080034971238,0.8649700462818145,0.8780741731325785,0.8616598356853832,0.8617305342967694,0.8608887404203414,3577,510,0.02275088019669056,0.0749232966452837,0.006385202286764979,0.007988647199594058,0.011219265265390277
5.13177456149939,0.8691613674163821,0.8770879977627806,0.863220593203669,0.8659582223211016,0.8713665263993398,0.8586312055587769,0.860068612977078,0.8568656029908555,0.8581754096916746,0.8600367435387203,3647,520,0.010530134849250318,0.01701938196722614,0.0063549905367519515,0.007782816387979047,0.01132978026622108
5.10851510065778,0.8679723918437958,0.8780979692935943,0.8603056286062513,0.8645673017752799,0.8661792488659129,0.8564666450023651,0.859318423271179,0.8539089858531952,0.856337751212873,0.8553617666749393,3717,530,0.011505748331546783,0.018779545417055486,0.00639663590118289,0.008229542768707401,0.010817483341430918
5.168970530135976,0.8615573525428772,0.865441198859896,0.8570986946423849,0.8606611364766171,0.8628996556455438,0.8519693851470947,0.8520826952798026,0.8508068442344668,0.8527441903164513,0.8520206402648577,3787,540,0.00958795938640833,0.013358505143384849,0.006291856275250514,0.007916949542337341,0.010879007633775474
5.160508624329608,0.8577844202518462,0.8596536622327916,0.8537796835104624,0.8563261896371839,0.8599482831500825,0.8485522568225861,0.8486736206447378,0.8474866201480231,0.8485202610492708,0.8490933037939525,3857,550,0.009232150949537754,0.010980042738511282,0.006293068057857454,0.007805923442356289,0.010854977271741345
5.092500405953345,0.8606746554374695,0.8800941593945026,0.85268691607884,0.8545997771951888,0.8566046899015252,0.847619092464447,0.8528286069631577,0.8464281601565224,0.8465867141882578,0.8454327772964133,3927,560,0.013055551378056406,0.027265548531431694,0.006258755356871656,0.008013057212034862,0.011171916330402548
5.084546755589022,0.8557711601257324,0.868792962282896,0.8487411737442017,0.8515589466461768,0.854351018865903,0.8441973805427553,0.8483273983001708,0.8424041446517496,0.8434315415529106,0.8431289593378699,3997,570,0.011573777068406342,0.020465564448386434,0.0063370322151219145,0.008127404806705624,0.011222063641374312
5.0217844651891985,0.8705309689044952,0.9416268327656915,0.8433368504047394,0.8461477543626511,0.8510690236091611,0.8417306244373322,0.8504750903914957,0.8371626351560865,0.8386091845376151,0.8400903940200803,4067,580,0.028800349589437245,0.09115174059372615,0.0061742174771747425,0.007538566831499338,0.010978633426129822
5.11142365428488,0.8464970529079437,0.8546785201345172,0.8425336919332805,0.8436079949140549,0.8475877327077529,0.8366342544555664,0.8380082505089897,0.8362859518904435,0.8358572036027907,0.836806002785178,4137,590,0.009862803481519222,0.01667027178752635,0.006247739037989,0.007750790496356785,0.010781737482723068
5.035538289389066,0.8484458208084107,0.870963808368234,0.8385730087757111,0.8407626748085024,0.8438013536589486,0.8353806138038635,0.8433901036486906,0.8324449890189701,0.8330679961613247,0.832954679216657,4207,600,0.013065183162689209,0.027573702172102296,0.006128013961844974,0.007694672793149949,0.010846673200527826
5.048323925278549,0.8426845014095307,0.8505284298549999,0.8356692234675088,0.838374538081033,0.8423160471414264,0.8309536814689636,0.831399527463046,0.8295184453328451,0.8305924066475461,0.8318366408348082,4277,610,0.0117308062966913,0.01912890249778601,0.006150785523156325,0.007782140713451164,0.01047941062011217
4.9221953304043025,0.8493908643722534,0.8672171354293821,0.8318738979952676,0.8370001741818021,0.8397172043720881,0.8316371142864227,0.8365805784861243,0.825731520141874,0.8292267833437238,0.8289801776409149,4347,620,0.017753739934414623,0.03063655377676089,0.006142379682777184,0.0077733910043856925,0.010737025334189335
5.060427584901282,0.8354689121246338,0.8437313522611346,0.8303713694862698,0.8333504945039748,0.8375548720359802,0.825893533229828,0.8277354240417478,0.8242630984472191,0.8258123956620693,0.8266587958616369,4417,630,0.00957537144422531,0.015995933208614588,0.006108268973943979,0.007538092700997368,0.010896073380375609
5.100675445870417,0.8296365082263947,0.8300181168776293,0.827369947182505,0.8293516068231493,0.8322297439855689,0.821088171005249,0.8196120628943809,0.8212427873360484,0.8215137805257524,0.821518179248361,4487,640,0.008548363717272876,0.010406057851818891,0.006127157689709412,0.007837819312477396,0.010711557834463961
5.099946431332868,0.8266253411769866,0.8279398143291474,0.8229791998863221,0.8261634635925295,0.8292799562215805,0.8178616106510163,0.8157440483570099,0.8169787009557088,0.8183516383171081,0.8189699590206145,4557,650,0.008763723447918892,0.012195769138634205,0.006000493466854096,0.007811826951801777,0.010309992171823977
5.032307227393745,0.8439168512821196,0.9308208089608413,0.8203349496637072,0.8236104764721612,0.8271136851537796,0.8182240486145019,0.8289597309552706,0.8142954494271959,0.81596639752388,0.8165622580619085,4627,660,0.025692811934277415,0.10186107141467242,0.006039506489677086,0.007644079710272225,0.010551430151930878
5.005709798364606,0.8257719099521635,0.8410844869083829,0.8182515887653128,0.81945860683918,0.8243374466896057,0.8144996762275696,0.8200346926848093,0.8122494536287644,0.8119037985801699,0.8138687968254087,4697,670,0.01127226734533906,0.0210497940166129,0.006002143025398253,0.007554810936562717,0.010468648001551627
4.99573384763873,0.8210157155990602,0.8275187747045001,0.8145260016123456,0.8175769329071046,0.8227041800816853,0.8110245525836944,0.8131882494146174,0.8085186911953819,0.8100394129753112,0.81184317668279,4767,680,0.009991154866293072,0.01433052063326944,0.006007309071719645,0.007537522663672764,0.010860996755460896
