grad_norm,loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,samples,step,vb,vb_q0,vb_q1,vb_q2,vb_q3
0.407078142244025,0.0012779712108711369,0.004204127950490349,0.00041321530716231786,0.0001359983725706116,2.037217918217666e-05,0.0012337528666983805,0.004044882144727224,0.00041012679457708145,0.00013479396922641036,2.0123309709698805e-05,6400128,50000,4.42183017496159e-05,0.0001592458099316395,3.088513260252057e-06,1.2044034094658313e-06,2.4886932218729874e-07
0.6513225848622477,0.0027786123214402912,0.009340428897750044,0.0005768033568060703,0.00013647603449302374,2.3513887220780415e-05,0.0020432958781097283,0.0066599216180944516,0.0005725442355099234,0.00013524437438693868,2.3225853262887675e-05,6401408,50010,0.0007353164456422916,0.0026805073012560804,4.259122057405899e-06,1.2316605166633218e-06,2.8803392096503745e-07
0.5870227868334436,0.002502965006265425,0.009430080254723366,0.0005453336867887887,0.00013604863352755176,2.5554832096062337e-05,0.0018637162377337139,0.006820834483951323,0.0005412923515302501,0.00013482346899332988,2.5237892026369436e-05,6402688,50020,0.0006392487207237778,0.0026092457494220176,4.041334523074846e-06,1.2251644334370614e-06,3.1694000072441797e-07
0.8969513613858374,0.002044907151024457,0.007197931951884157,0.0005674547162470843,0.00013580943284584256,3.0147951189326408e-05,0.0016917419380517555,0.005781534541273245,0.0005632737900668865,0.0001345951409658706,2.9773975234017048e-05,6403968,50030,0.0003531652041386366,0.0014163973686885428,4.180927620467399e-06,1.2142917521163261e-06,3.739758553224135e-07
0.7411851120905224,0.0023060122269702057,0.008309008948981497,0.0005925096201180067,0.00013563399523285584,2.560406612144488e-05,0.0017453830496857634,0.006023430306868257,0.0005881199357207636,0.00013441127115486072,2.5288130248837875e-05,6405248,50040,0.0005606291708547041,0.0022855786274114096,4.38968421601208e-06,1.2227238705762464e-06,3.159358368210203e-07
0.33305809863749186,0.001908017730985242,0.00658940226030609,0.000546830689815163,0.0001366529851367931,2.2756300887819777e-05,0.001677332495627955,0.005794223916927879,0.0005427803173657637,0.00013543012613435827,2.2480178274606647e-05,6406528,50050,0.0002306852506623764,0.0007951783648145747,4.050372543436724e-06,1.2228594912973764e-06,2.7612261673296755e-07
0.7044579801569671,0.0017298762456304851,0.006103256208796182,0.000540471022519203,0.00013667281318302917,2.521931600377241e-05,0.0015358337139619648,0.005337578231883967,0.0005364735474324572,0.0001354377766104065,2.4910111787262265e-05,6407808,50060,0.000194042508872515,0.0007656779901711173,3.997476412020418e-06,1.2350361575135908e-06,3.0920422384329585e-07
1.0623139716994345,0.0014945593816503922,0.005912297500827982,0.0005322229811489323,0.00014153042985252874,3.139316845264907e-05,0.0014075803835830322,0.005519552842753646,0.0005282789654706392,0.00014027037272348498,3.1007549444733604e-05,6409088,50070,8.6979015213878e-05,0.0003927446679884712,3.9440160852185155e-06,1.260057085590448e-06,3.8561910177230776e-07
0.8197699162633288,0.002552317393469582,0.009523064421510487,0.0005839134884180036,0.00013835620362773294,2.489968408822006e-05,0.0019830029779289962,0.007214871282007155,0.000579596455638714,0.00013711586105438824,2.459271862284104e-05,6410368,50080,0.0005693144462978092,0.0023081932065959422,4.317032146573352e-06,1.2403426605908059e-06,3.0696551462295227e-07
0.8018033704940672,0.0019490389286530505,0.007705184170029494,0.0005638872673678691,0.00014555947509335893,2.7301375219264735e-05,0.0015402796440053186,0.005906626238894534,0.0005597186135879198,0.00014426413833795588,2.6963677493248313e-05,6411648,50090,0.0004087592837599256,0.0017985579900783699,4.168655660182159e-06,1.2953369684323374e-06,3.3769773290868815e-07
0.9264333796780375,0.0018918261567083196,0.006638437621633993,0.0005738006030174999,0.00013779680234865982,2.9362562423818e-05,0.0017257267825602632,0.0059897919575468235,0.0005695511135616195,0.0001365567463774306,2.9002543760193666e-05,6412928,50100,0.00016609939203638205,0.0006486456605429729,4.249488501284119e-06,1.2400552679838318e-06,3.6001861846748535e-07
0.7517499650481057,0.0021077473816771266,0.008810102734454244,0.0005517701349425942,0.00014599810480341637,2.4392460389111104e-05,0.0015740229722915062,0.0063367272058413885,0.0005476859382012538,0.00014470186089825943,2.4090390839498774e-05,6414208,50110,0.0005337244221565425,0.0024733756028702245,4.084195657035335e-06,1.2962441118046504e-06,3.0206951696323475e-07
1.0339245297227362,0.0015834961387506492,0.00603026922577886,0.0005502500186692206,0.00014590950396316336,3.130779683813695e-05,0.0013403355140517799,0.004986674796510938,0.0005461720931075088,0.00014460176780827834,3.0922132811420064e-05,6415488,50120,0.00024316061197491968,0.0010435944056439426,4.0779266812653365e-06,1.3077361306429532e-06,3.856640729898792e-07
0.6713356555936133,0.0023315181419189014,0.008563937446227866,0.0005356597142262954,0.0001406567445028125,2.5461296874072176e-05,0.001799934930558697,0.006430984003505166,0.0005317001382056379,0.00013939859011632215,2.514958810972801e-05,6416768,50130,0.0005315831834490397,0.00213295338749119,3.959575258744257e-06,1.258154315577175e-06,3.117087615106118e-07
0.7677771693683173,0.002219552915080147,0.008181127552100173,0.000557035102236169,0.0001336469375211819,2.6810400535459308e-05,0.0016969242395326112,0.006056668775718929,0.0005529100190259094,0.00013245419708351604,2.6484188082769248e-05,6418048,50140,0.0005226286801020381,0.0021244587302836834,4.1250828316993136e-06,1.192740712142585e-06,3.2621247206747504e-07
0.9499293207309583,0.002382369964968683,0.008460617529045832,0.0005496593448511633,0.00014279529869813342,2.944277920080763e-05,0.0018863560322068603,0.006499591116655714,0.0005455890694770919,0.00014151374840554943,2.9079856444614183e-05,6419328,50150,0.0004960139416141375,0.0019610264259014468,4.070274812983415e-06,1.2815499665807725e-06,3.629227666388074e-07
0.9062344150570968,0.002590406207970149,0.009999227738262553,0.0005337529841286945,0.00013724260396783314,2.734592765179133e-05,0.0019179558566975192,0.0072104076517462146,0.0005298012005456605,0.00013601622983330693,2.7009399012324082e-05,6420608,50160,0.0006724503430690803,0.0027888201146581064,3.951782295667366e-06,1.2263740866456073e-06,3.3652863686342927e-07
0.9112582483153637,0.0015816102204840516,0.005705989477519313,0.0005679002227769899,0.0001410854277988651,2.7319391701775454e-05,0.0014731189783560692,0.005262384092020519,0.0005636877537163102,0.0001398279026727238,2.6985197368334156e-05,6421888,50170,0.00010849124384009199,0.0004436054025752865,4.212469487089479e-06,1.2575249751903138e-06,3.341943068191644e-07
