grad_norm,loss,loss_q0,mse,mse_q0,samples,step,vb,vb_q0,loss_q2,loss_q3,mse_q2,mse_q3,vb_q2,vb_q3,loss_q1,mse_q1,vb_q1
2.0119980539149807,0.0672037849202752,0.1418285071849823,0.06545744221657515,0.13681439807017642,111,110,0.001746343378908932,0.005014111346099526,0.03227516543120146,0.033420794953902565,0.032000934705138206,0.03299456896881262,0.0002742309734458104,0.00042622548062354326,0.040869805961847305,0.04057282581925392,0.00029698068101424724
0.7735782167281744,0.03516103494912386,0.06121913529932499,0.034764711558818814,0.06040482968091965,121,120,0.00039632395346416165,0.0008143066224874929,0.030697662383317947,0.023978961010773975,0.030390781660874683,0.023668484141429268,0.000306881163851358,0.0003104772767983377,0.03257110435515642,0.032329829409718513,0.00024127548385877162
0.41168902350489217,0.02102310452610254,0.026862580329179764,0.02082992233335972,0.026638422161340714,131,130,0.00019318246631883082,0.0002241586335003376,0.01841635350137949,0.019026465093096096,0.018265764228999615,0.018778948734203972,0.0001505897962488234,0.0002475164510542527,0.0223640906624496,0.02219810662791133,0.0001659842710068915
0.3416655596507415,0.016941070184111593,0.03419402614235878,0.016762799117714167,0.03379938751459122,141,140,0.00017827119809226135,0.0003946385404560715,0.014988373033702374,0.01423231028020382,0.014865792356431484,0.014052121713757516,0.0001225809974130243,0.00018018868577200918,0.01635558375467857,0.016234067579110462,0.0001215163380644905
2.803638381098426,0.08752380507066847,0.2536072035630544,0.08533727629110216,0.2466369072596232,151,150,0.0021865283764782363,0.0069702952944984044,0.012034393846988678,0.01300783734768629,0.0119085144251585,0.012831340543925762,0.00012587929086294025,0.00017649658548180014,0.017874841764569282,0.017744437232613562,0.00013040440098848193
0.6585967050685415,0.019765836838632825,0.05800536274909973,0.01955443480983376,0.057415079325437546,161,160,0.00021140207900316454,0.0005902840057387948,0.014253883622586727,0.013797092096259197,0.014117429964244366,0.013622929497311512,0.00013645361832459457,0.00017416261349959916,0.028362685814499855,0.028156831860542297,0.0002058538666460663
1.348584943738187,0.052528866287320855,0.20301652420312166,0.05028301775455475,0.1923663690686226,171,170,0.002245849715109216,0.010650161158991978,0.013812104240059853,0.012166761793196201,0.013686610385775566,0.012013789732009172,0.0001254941598745063,0.00015297209392883815,0.018925487684706848,0.018785223364830017,0.00014026409917278215
3.174414642655381,0.16084068110212685,0.3760339329019189,0.15001909499987962,0.34921752102673054,181,180,0.010821587849932257,0.026816416153451428,0.013891837559640408,0.014055748470127583,0.013769282028079033,0.01386731257662177,0.00012255518231540918,0.00018843583529815078,0.020755914971232414,0.02060565290351709,0.00015026234420171627
0.754422736069428,0.03084514914080501,0.0685154205809037,0.030414503812789918,0.06743118166923523,191,190,0.00043064492638222873,0.0010842377135607726,0.013769596815109253,0.013595244226356346,0.013619262725114822,0.013414598380525906,0.00015033362433314323,0.00018064590888873985,0.0161166333903869,0.015996145084500313,0.00012048825738020241
0.32767733131700366,0.020391465444117785,0.031573078905542694,0.020195742882788182,0.031240208695332207,201,200,0.0001957224725629203,0.00033287033632708096,0.01316547067835927,0.012901538982987404,0.013044936582446098,0.012755407951772213,0.0001205340595333837,0.0001461310821468942,0.01902046613395214,0.01887870455781619,0.00014176114442913482
0.7656218992113563,0.03538794228807091,0.06644004676491022,0.03470322676002979,0.06492193602025509,211,210,0.0006847157033917028,0.001518111166660674,0.013288803398609161,0.01216380437836051,0.01318025030195713,0.01201403047889471,0.00010855285654542968,0.00014977417595218867,0.016834274555246033,0.016712070753177006,0.00012220371960817528
0.3634327935957977,0.01798778949305415,0.028901051109035812,0.017795031890273094,0.028547991067171097,221,220,0.00019275753438705576,0.0003530598235859846,,0.011301734484732151,,0.011154386525352796,,0.000147347886619779,0.014817384537309408,0.014710796531289816,0.00010658805331331678
0.7589067179385162,0.03524336377158762,0.0862501785159111,0.03419199446216226,0.08301747341950734,231,230,0.0010513691777305212,0.0032327041068735225,0.011316749732941389,0.01146334782242775,0.011207868345081806,0.011302610859274864,0.00010888175893342122,0.0001607373997103423,0.014896563719958067,0.014787294203415513,0.00010926963477686513
0.7618724104564659,0.03232690365985036,0.07375980354845524,0.03151178797706962,0.0713612362742424,241,240,0.0008151157722750212,0.0023985671383949616,,0.011485690250992775,,0.01133537044127782,,0.00015031971270218492,0.016883138800039887,0.016757014906033874,0.00012612429236469325
1.677568389191632,0.07082212027162314,0.15976142371073365,0.06467002145946026,0.14454346289858222,251,250,0.006152099714381622,0.01521796310407808,0.0118456503842026,0.010266906581819057,0.011739978101104498,0.01012962032109499,0.00010567233402980492,0.0001372858532704413,0.011525999754667282,0.011436830274760723,8.91695381142199e-05
0.4466167894106555,0.017236833181232217,0.02888390514999628,0.017082590144127607,0.028586668893694878,261,260,0.00015424288285430525,0.0002972357324324548,0.011999822532137236,0.010326915420591831,0.011896206997334957,0.010196525603532791,0.00010361526801716536,0.00013039012264925987,0.01706853462383151,0.016941854264587164,0.00012668035924434662
0.26107892537499633,0.014605451840907335,0.01975254900753498,0.01448311060667038,0.01957589201629162,271,270,0.00012234117020852865,0.00017665673658484593,0.010721681639552116,0.009946669451892376,0.010631007763246696,0.009820780716836452,9.067358769243583e-05,0.00012588831305038184,0.016109426505863667,0.015991379506886005,0.0001180472881969763
0.7308117437100574,0.030429112166166304,0.11381229106336832,0.029417816270142793,0.10916128009557724,281,280,0.001011296264186967,0.004651012422982603,0.009446819933752218,0.008937608450651169,0.009362653518716494,0.00882080034352839,8.416628891912599e-05,0.00011680834904836956,0.012575645931065083,0.012484440580010414,9.120553295360878e-05
1.4965128776481915,0.06456328928470612,0.1471036854200065,0.061343452706933026,0.13920931238681078,291,290,0.0032198365785006903,0.007894373160524992,0.010882450267672539,0.008863312657922506,0.010785420425236225,0.008756609167903662,9.702984607429244e-05,0.00010670336268958636,,,
0.3101212565359316,0.013392651546746494,0.038938701152801514,0.013249275181442503,0.03849518299102783,301,300,0.00014337649408844297,0.0004435190639924258,0.010598115933438141,0.009628814877942204,0.010500446272393068,0.009500835556536913,9.766970955145857e-05,0.00012797947056242265,0.012339103501290083,0.012246443890035152,9.265943299396895e-05
0.3137514213709515,0.013576688524335622,0.045911628752946854,0.013424538914114237,0.04520130157470703,311,310,0.00015214984814519996,0.0007103289244696498,0.009665393270552158,0.009212314151227474,0.009582551755011081,0.009100286290049553,8.284158684546128e-05,0.00011202798123122193,0.011551830917596817,0.011465378105640411,8.645283014629968e-05
0.2750827530582534,0.017828492633998393,0.08325212448835373,0.017493054363876583,0.08072390407323837,321,320,0.00033543827375979166,0.002528220647946,0.008763919118791819,0.00893371645361185,0.008681982522830367,0.008805887773633003,8.193669054890051e-05,0.00012782865087501705,0.012760852230712771,0.012668205425143242,9.264666914532427e-05
0.6242249462226741,0.031223123054951434,0.07927285507321358,0.030135509185493,0.07588871320088705,331,330,0.0010876136147999205,0.0033841409507052353,0.008856192231178284,0.008274158152441183,0.008777321316301823,0.008160502649843693,7.887116225901991e-05,0.00011365573542813459,0.013577999547123909,0.013476707662145298,0.0001012916424466918
0.34137042030029485,0.012896306533366441,0.0382830984890461,0.01277164425700903,0.03784649074077606,341,340,0.00012466210246202538,0.0004366061184555292,0.008815775314966839,0.008876745123416185,0.008734395106633505,0.008767145685851574,8.138007979141548e-05,0.00010959981227642857,0.01161978766322136,0.011533118784427643,8.66687605594052e-05
0.24446364641792578,0.011144179524853824,0.02150588994845748,0.011035854881629347,0.021277347579598427,351,350,0.00010832457555807195,0.00022854225608170964,0.008023893926292658,0.00795395951718092,0.00794799318537116,0.007857190445065498,7.590075401822105e-05,9.676885383669287e-05,0.010178293101489544,0.010103348642587662,7.494430974475108e-05
0.21953337154996577,0.015168289886787534,0.02941006359954675,0.014993957756087183,0.029005057488878567,361,360,0.00017433189932489768,0.000405005300611568,0.007474362617358565,0.007529669441282749,0.007402085000649095,0.007446818053722382,7.227765672723763e-05,8.285121293738484e-05,0.010243578348308802,0.010168354259803891,7.522414125560317e-05
0.1489066847863659,0.011332095507532359,0.02103288471698761,0.011220291303470731,0.02080006431788206,371,370,0.00011180426299688407,0.00023282074107555673,0.007616689894348383,0.007095701061189175,0.0075476247584447265,0.007008489686995745,6.90650940669002e-05,8.721136327949353e-05,0.01329851197078824,0.013197652995586395,0.00010085902249556966
0.10514428849498468,0.008774863881990313,0.019050423055887222,0.008696587709710001,0.018886033445596695,381,380,7.827619592717383e-05,0.00016439027967862785,0.006995768845081329,0.006969418376684189,0.006930443365126849,0.006879712454974651,6.532543775392697e-05,8.970574708655477e-05,0.008916651053975025,0.008849304790298145,6.734624791230695e-05
1.475962173179177,0.08199792564846574,0.25402259329954785,0.06672194455750285,0.20330232133467993,391,390,0.015275982666935306,0.05072027712594718,0.006727652624249458,0.006939735380001366,0.006658193655312061,0.006851707003079355,6.945917994016781e-05,8.802842967270408e-05,0.011712441220879555,0.011623729951679707,8.871119644027203e-05
1.9261593273980928,0.14683272372931241,0.46253154799342155,0.12240790333598853,0.3813686321179072,401,400,0.02442482594778994,0.08116293469599137,0.011062648706138135,0.009616623632609844,0.01095922477543354,0.009489376097917557,0.00010342383466195315,0.00012724765110760927,0.01580272614955902,0.01568763703107834,0.0001150885655079037
0.8018426840372206,0.038724605925381184,0.28413233160972595,0.03733912706375122,0.271193265914917,411,410,0.001385479888995178,0.012939076870679855,0.009421811439096928,0.009152624756097794,0.009340139726797739,0.009025388397276402,8.167147946854432e-05,0.00012723616237053648,0.014135760953649879,0.014031702186912298,0.00010405881403130479
0.2538834772880162,0.008593410812318325,,0.008509813249111176,,421,420,8.359763523912987e-05,,0.008432469796389341,0.007467162678949535,0.00835423544049263,0.007373061263933778,7.823422735479349e-05,9.410150232724845e-05,0.010256016006072363,0.010181060371299584,7.495588700597484e-05
0.19518675246718864,0.008117666887119412,,0.008037457987666129,,431,430,8.020891364139969e-05,,0.0070515736937522885,0.006766135649134715,0.006985568813979626,0.0066748568788170815,6.600486885872669e-05,9.127875819103792e-05,0.012810196727514267,0.012711082585155964,9.91142587736249e-05
0.5659236696007744,0.02369303633458913,0.08006435818970203,0.023208604706451298,0.07798529788851738,441,440,0.0004844313851208426,0.0020790593116544187,0.006835882551968098,0.007336145422110955,0.0067795938812196255,0.007244018837809563,5.628868530038744e-05,9.21265066911777e-05,0.011989332037046552,0.011900950223207474,8.838175563141704e-05
0.26236917203530574,0.01183364847674966,0.022815881296992302,0.01171543034724891,0.022561022080481052,451,450,0.0001182182299089618,0.00025485932565061375,0.007869540248066187,0.007139747496694326,0.007798704202286899,0.007044697180390358,7.083619675540831e-05,9.505028720013797e-05,0.01347353309392929,0.01337402407079935,9.950914318324067e-05
0.1901025435086764,0.010267472034320234,0.019274874590337276,0.010166474105790257,0.0190747263841331,461,460,0.00010099786304635928,0.00020014774781884626,0.007379618162910143,0.006749580459048351,0.007310433002809683,0.006668547013153633,6.918525711322825e-05,8.10333125021619e-05,0.010868687648326159,0.010789174120873213,7.951371298986487e-05
0.11160550147331817,0.010140616120770574,0.0338200181722641,0.010028352541849018,0.03330512344837189,471,470,0.00011226371898374056,0.0005148964701220393,0.007076980856557688,0.006331070015827815,0.0070195513156553115,0.006253372722615799,5.7429566368227825e-05,7.769731018925086e-05,0.009120663472761711,0.009053209951768318,6.745336334764336e-05
0.11487311194903432,0.009343458851799371,0.018946483731269836,0.009248115168884397,0.018661295995116234,481,480,9.534363452985418e-05,0.00028518796898424625,0.006539595080539584,0.006153479839364688,0.0064832542557269335,0.006074255642791589,5.634077933791559e-05,7.922413108947997e-05,0.010737118776887655,0.010657645063474774,7.947360609250609e-05
0.11467764180990796,0.011318656196817756,0.032192129641771317,0.011139880027621986,0.0315399244427681,491,490,0.00017877593600132966,0.0006522037147078663,0.0061816045781597495,0.005748249900837739,0.00612509367056191,0.005680461414158344,5.6511022194172256e-05,6.778847940343742e-05,0.006831134669482708,0.0067771924659609795,5.3942403610562906e-05
0.20270634818143143,0.01271958751603961,0.0217422170098871,0.012549533694982526,0.0214159251190722,501,500,0.00017005369008984416,0.0003262917343818117,0.00582639966160059,0.005852232687175274,0.005768601316958666,0.005781237268820405,5.779822337596367e-05,7.099533104337752e-05,0.011043342761695385,0.010963357985019684,7.998463115654886e-05
0.16753111307117763,0.008920355094596745,0.028160758316516876,0.008818140067160129,0.02771735191345215,511,510,0.00010221504562650807,0.00044340695603750646,0.006267806747928262,0.005596499191597104,0.006212998414412141,0.005529809393920004,5.480821346282028e-05,6.668982587143546e-05,0.00870706078906854,0.008639604784548283,6.745592327206396e-05
0.48794344831718917,0.02046971209347248,0.05077765478442113,0.019924011686816807,0.04911708428213994,521,520,0.0005457001214381307,0.0016605695442801032,0.005623735720291734,0.005478133214637637,0.005569032859057188,0.0054075808729976416,5.470298128784634e-05,7.055223250063136e-05,0.010053472903867563,0.009978545519212881,7.492738465468089e-05
0.2985478319087392,0.01047431705519557,0.03595562279224396,0.01035863389261067,0.03538423031568527,531,530,0.00011568339396035298,0.0005713936407119036,,0.005670049382994573,,0.005602414874980847,,6.763457592266302e-05,0.008629566601788003,0.008565810664246479,6.375609518727288e-05
0.2725786483609235,0.009956091921776532,0.013671806082129478,0.009866397967562078,0.01354572114845117,541,540,8.969403788796624e-05,0.00012608505251895016,0.00802584271878004,0.0061279283836483955,0.007956594228744507,0.006058144227912029,6.924867921043187e-05,6.978428912892318e-05,0.010711957700550556,0.010631929772595564,8.002789157520358e-05
0.3082489558091612,0.01298429723829031,0.03883286565542221,0.012736930698156354,0.03784674312919378,551,550,0.0002473666234436678,0.0009861231956165284,0.005965591175481678,0.006333069410175085,0.0059099575349440174,0.006242850329726934,5.56335768730302e-05,9.021908044815063e-05,0.01005062460899353,0.009973225183784962,7.739930151728913e-05
0.15800924293512306,0.009402179904282094,0.016179423468808334,0.009296439355239272,0.015977471445997555,561,560,0.00010574052685115023,0.00020195184091183666,0.00571438018232584,0.005340287151436011,0.005661622621119022,0.005268887461473544,5.27575994055951e-05,7.139968268650894e-05,0.009016953408718109,0.008951035793870687,6.591774945263751e-05
0.21943306404994187,0.012119093164801597,0.022745469274620213,0.011955738626420498,0.02235575641194979,571,570,0.00016335430627805182,0.00038971223208742833,0.005811911076307297,0.005227790679782629,0.005757502745836973,0.005161801120266318,5.440839595394209e-05,6.598937397939153e-05,0.009171757847070694,0.009102253010496497,6.950480565137696e-05
0.2087448636047175,0.009716469701379538,0.043520718812942505,0.009558763867244125,0.042436908930540085,581,580,0.00015770575482747516,0.0010838090674951673,0.005561563465744257,0.00541353109292686,0.005509903654456139,0.005350621649995446,5.1659715973073615e-05,6.290954843279906e-05,0.007504549343138933,0.007449984084814787,5.456540202430915e-05
1.2714483193528132,0.1990978359244764,0.9608984105288982,0.08237627209164201,0.3775954656302929,591,590,0.11672157008324575,0.5833029752684524,0.006106758490204811,0.005646635157366593,0.006048994837328792,0.005579692622025807,5.776378202426713e-05,6.69426469054694e-05,0.013342705244819324,0.01324490737169981,9.779826359590515e-05
0.5772115330448037,0.02208066214807331,0.07432337291538715,0.021654764609411355,0.07254467159509659,601,600,0.0004258971035596915,0.0017786987591534853,0.008064194271961847,0.008065144686649244,0.007994618577261766,0.007958711590617895,6.957569712540135e-05,0.00010643307662879428,0.011885929387062788,0.011799156200140715,8.677359801367857e-05
0.6290862911290857,0.029255111841484906,0.056375234853476286,0.028547187615185977,0.05475066462531686,611,610,0.0007079244132910388,0.0016245704500761349,,0.007053916109725833,,0.006958286743611097,,9.562931882101111e-05,0.013235586695373058,0.013138161040842533,9.742592374095693e-05
0.3376839231737663,0.017542804079130295,0.03335671219974756,0.017261910438537597,0.03275959473103285,621,620,0.0002808937053487171,0.0005971174614387564,0.007146067218855023,0.006708461558446288,0.007078469614498317,0.006633423501625657,6.759777534171008e-05,7.503805318265222e-05,,,
0.26888857244076914,0.013427671929821373,0.027790009354551636,0.013246824592351915,0.0273736622184515,631,630,0.000180847299634479,0.0004163470924443876,0.006973655428737402,0.005974780768156052,0.006912036798894405,0.005896654911339283,6.161874625831842e-05,7.812577969161793e-05,0.01405913196504116,0.013951947912573814,0.00010718407429521903
0.22091867182296912,0.009650466591119768,0.01640121235201756,0.009560642251744867,0.016258525351683296,641,640,8.982434774225112e-05,0.0001426871846585224,0.0061528532144924,0.006014966173097491,0.006092401687055826,0.00593332527205348,6.0451414659231276e-05,8.164083192241378e-05,0.008406268432736397,0.008343495428562164,6.277300781221129e-05
0.1543537270967047,0.007206260785460472,0.017770184203982353,0.007130195945501327,0.017624003812670708,651,650,7.606491963088049e-05,0.00014618129353038967,0.005502847023308277,0.005449694448283741,0.005447889678180218,0.0053809694945812225,5.495718869497068e-05,6.872497864865832e-05,0.010641715489327908,0.010563279502093792,7.843586354283616e-05
0.8536587910520536,0.037777609145268794,0.10804397178192934,0.03558921236544848,0.10092474333941936,661,660,0.0021883977693505584,0.007119231784599833,0.006704311817884445,0.005995330750010908,0.006643140688538551,0.00592160876840353,6.117119482951239e-05,7.372205982392188e-05,0.01147927064448595,0.011394158937036991,8.511145279044285e-05
0.3529936163045095,0.015521668875589967,0.031105838095148407,0.015322679653763771,0.03062586051722368,671,670,0.000198989144701045,0.00047997703950386494,0.006420284742489457,0.005941208451986313,0.006361813982948661,0.0058631987776607275,5.8470679505262524e-05,7.800976891303435e-05,0.012392062693834305,0.012299729821582636,9.233314388742049e-05
0.45901668074376367,0.025468760496005414,0.05137493275105953,0.024647222179919485,0.04943276895210147,681,680,0.0008215389621909706,0.0019421651813900098,0.006854502173761526,0.006230563391000032,0.00678918572763602,0.0061529455706477165,6.531659892061725e-05,7.76179222157225e-05,0.011196902021765709,0.011110321618616581,8.658058868604712e-05
0.16434799504497088,0.009319681162014603,0.01807008683681488,0.00923553528264165,0.01790638640522957,691,690,8.414589356107171e-05,0.00016370091907447204,0.006662666021535793,0.006154870381578803,0.006605641295512518,0.006075314246118069,5.702465568901971e-05,7.955617547850125e-05,0.008252966372917095,0.008191675879061222,6.129025981257048e-05
0.14516378904453928,0.009351909626275303,0.027079187333583832,0.009248665394261479,0.02668461762368679,701,700,0.00010324429676984437,0.00039457008824683726,0.0061400920773545895,0.005648097954690456,0.006082133079568545,0.005573813803493977,5.795895170498018e-05,7.428412936860695e-05,0.010358446277678013,0.010278065223246813,8.038121207694834e-05
0.10565266413787755,0.008557487092912198,0.014190294779837132,0.008475477527827026,0.01406271041681369,711,710,8.200963020499333e-05,0.00012758455947429564,0.005789472488686442,0.005340041592717171,0.0057396115735173225,0.005267188884317875,4.986096791981254e-05,7.2852805412064e-05,0.00770245841704309,0.00764292711392045,5.953113577561453e-05
0.676133322797654,0.03701880481094122,0.10341574313739935,0.03483410300686955,0.09629481720427673,721,720,0.002184702113663661,0.007120926980860531,0.006062147673219442,0.005261269398033619,0.006013340316712856,0.005189841613173485,4.880750930169597e-05,7.142760296119377e-05,0.009723480325192213,0.009650679305195808,7.280101635842584e-05
1.8180730687142874,0.09939258103258908,0.23727066069841385,0.0884891203138977,0.21012942120432854,731,730,0.010903460043482483,0.02714123773330357,0.00745231689264377,0.007591241272166371,0.007377471153934796,0.007496722741052508,7.484581389386828e-05,9.451857476960868e-05,0.0073037343099713326,0.007247659377753735,5.607491038972512e-05
0.2730738144615352,0.016014921944588426,0.032527092223366104,0.015821543894708155,0.032069564486543335,741,740,0.000193377876712475,0.00045752747003765154,0.008004426723346114,0.006645470624789596,0.007937526097521186,0.006557665532454848,6.690080044791102e-05,8.780496136751026e-05,0.011089382693171501,0.01100545407583316,8.392827779365082e-05
0.2418415488347328,0.010242441948503255,0.022146725095808506,0.010142580932006238,0.021885364316403866,751,750,9.986100267269648e-05,0.0002613606338854879,0.006887826882302761,,0.006827855948358774,,5.997085390845313e-05,,0.007897278293967247,0.007838600315153599,5.867816313790779e-05
0.18695266638903504,0.011855843197554353,0.05807911232113838,0.01166191818192601,0.05672414228320122,761,760,0.0001939250669238391,0.0013549700379371643,0.005762727465480566,0.005894874455407262,0.005704373586922884,0.005815277341753244,5.8353939493827056e-05,7.95971427578479e-05,0.008546220293889444,0.00848233016828696,6.389019593674068e-05
0.3122330320684372,0.016330803185701372,0.03247550409287214,0.015985299227759243,0.031706216279417276,771,770,0.0003455039877735544,0.0007692877625231631,0.005926359444856644,0.0052209499990567565,0.005879038479179144,0.005150895798578858,4.732075831270777e-05,7.00543459970504e-05,0.0065958560444414616,0.006545505486428738,5.035068534198217e-05
0.19876743520184306,0.007015024917200208,0.019153213128447533,0.006947002885863185,0.01897503063082695,781,780,6.802211937610992e-05,0.00017818319611251354,0.005417401622980833,0.005325304654737313,0.005366859026253223,0.005261445262779792,5.05425276060123e-05,6.385941257273468e-05,0.007934113964438438,0.007876367308199406,5.774712190032005e-05
0.1317876736887885,0.008053955854848027,0.012218477204442024,0.007977660745382309,0.01211070983360211,791,790,7.629515675944275e-05,0.00010776733446012561,0.005129462108016014,0.005025518010370433,0.0050737373530864716,0.004964596591889858,5.572480949922465e-05,6.092135390645126e-05,0.009326296392828226,0.009256177116185427,7.011966954451054e-05
0.10559806220091139,0.005898992251604795,,0.005849768361076713,,801,800,4.922390908177477e-05,,0.005325491074472666,0.005228825844824314,0.005279875127598643,0.00515342690050602,4.5616019633598626e-05,7.539893704233691e-05,0.006158587788896901,0.006112072350723403,4.651544492974477e-05
0.10959810832067293,0.00676587983034551,0.02043915167450905,0.006686691893264652,0.020140424370765686,811,810,7.918799710751045e-05,0.0002987274492625147,0.005016979412175715,0.00485790753737092,0.004971247282810509,0.004794481443241239,4.573216847347794e-05,6.342613960441668e-05,0.007720098830759525,0.007663579657673836,5.651928950101137e-05
0.14165567642183846,0.012553175631910562,0.020287615433335304,0.012382494099438191,0.01999361552298069,821,820,0.00017068163542717225,0.0002940001664683223,0.004538046196103096,0.004549415782094002,0.004491054763396581,0.004497949033975601,4.6991372073534876e-05,5.146686817170121e-05,0.005930124782025814,0.00588575005531311,4.4374537537805736e-05
0.14831970384848905,0.007279577059671284,0.014604819007217884,0.007192018255591394,0.014385300688445568,831,830,8.755873968766536e-05,0.00021951809321762994,,0.004528550524264574,,0.004471646342426539,,5.690410180250183e-05,0.006981126653651396,0.0069304498222966995,5.0676900476294876e-05
0.23094681761412372,0.012485941220074893,0.02979389329751333,0.012294216873124243,0.02925685544808706,841,840,0.0001917244306241628,0.000537038150165851,0.004704377707093954,,0.004660988412797451,,4.3389312486397104e-05,,0.005977921886369586,0.005933330161496997,4.459164665604476e-05
0.8439278554687348,0.032751439278945325,0.08943267973760764,0.03041330128908157,0.08179740825047095,851,850,0.0023381377617624818,0.0076352709196119885,0.006076644756831229,,0.00602309824898839,,5.354643417376792e-05,,0.011636591516435146,0.011549465047816437,8.712637403126185e-05
0.8137306967260101,0.02086424441076815,0.06260049249976873,0.020431654853746296,0.06084306724369526,861,860,0.0004325893220084254,0.0017574240409885533,,0.009877560505022604,,0.009741913837691149,,0.00013564667703273395,0.010761755518615246,0.010680934507399799,8.082102140178905e-05
0.6526087416999512,0.02546520456671715,0.0645611546933651,0.024597512185573576,0.061877988899747535,871,870,0.000867692768224515,0.002683167151796321,0.0075391014106571674,0.008163977414369583,0.0074680824764072895,0.008054798158506554,7.101880328264087e-05,0.00010917947656707838,0.010699223261326551,0.010620297864079475,7.892509529483505e-05
0.37431752159007914,0.01645028288476169,0.05231822654604912,0.016010016668587923,0.05038957856595516,881,880,0.00044026598552591176,0.0019286468013888225,0.007912526838481426,0.005478234030306339,0.007844168692827225,0.005408305053909619,6.835776730440557e-05,6.992903945501894e-05,0.008879786706529558,0.008812981424853206,6.680534170300234e-05
0.27192040926290206,0.013188680820167064,0.024111159844323993,0.012983352877199652,0.023691923124715686,891,890,0.00020532789931166913,0.0004192366868664976,0.005584430880844593,0.005526216079791387,0.005526971770450473,0.0054576088053484755,5.74589466850739e-05,6.860727565557075e-05,0.007694658823311329,0.007639066316187382,5.559252531384118e-05
0.15603595239536008,0.007743827626109123,0.014166772831231356,0.0076737780123949054,0.014032616280019283,901,900,7.004957042227034e-05,0.00013415643843472935,0.0053725638426840305,0.004878364813824495,0.005326973274350166,0.004820682263622681,4.559049193630926e-05,5.768244591308758e-05,0.007274268078617752,0.0072208818746730685,5.3386249419418164e-05
0.12822040372684046,0.010469198366627097,0.015315744653344156,0.01034939708188176,0.015127833560109138,911,910,0.00011980104864051096,0.0001879107629065402,0.004874193808063865,0.004338936880230904,0.004826420918107033,0.004281020723283291,4.7772697143955156e-05,5.791620060335845e-05,0.007012967951595783,0.006960470229387283,5.249753849057015e-05
